Fold,F1,Recall,Precision,Accuracy
8,0.9312877210983991,0.9313005143277002,0.9313156601885709,0.9313005143277002
9,0.9327408953840445,0.9327700220426157,0.9333875197603702,0.9327700220426157
10,0.9314416754354956,0.9313257436650753,0.9317893201596442,0.9313257436650753
11,0.9299481481867639,0.9298310066127847,0.9302500799694442,0.9298310066127847
12,0.9275639673338456,0.9276267450404114,0.9282313300712219,0.9276267450404114
13,0.9297151414287944,0.9298310066127847,0.9299723493507411,0.9298310066127847
14,0.9331273769219623,0.9331373989713446,0.9332706271313567,0.9331373989713446
0,0.9257699088728932,0.9254498714652957,0.9263126941005021,0.9254498714652957
1,0.9354497848949052,0.9353416605437178,0.9356037728346476,0.9353416605437178
2,0.9222965497625222,0.9224834680382072,0.9227378419027362,0.9224834680382072
3,0.9236220458887717,0.9235855988243938,0.9237885859800222,0.9235855988243938
4,0.9248169112521097,0.9246877296105804,0.9251799176516433,0.9246877296105804
5,0.927365019635025,0.9272860815277267,0.9276546314581322,0.9272860815277267
6,0.9155113011545881,0.9151359294636296,0.9163078929461499,0.9151359294636296
7,0.9298043844343644,0.9298310066127847,0.9299572076315699,0.9298310066127847
8,0.9325196192829587,0.9324026451138868,0.9327030139302297,0.9324026451138868
9,0.9280877970468442,0.9279941219691403,0.9287231824121809,0.9279941219691403
10,0.926816982754961,0.9265515975027543,0.9276480953047637,0.9265515975027543
11,0.9274473188817651,0.9272593681116826,0.9277661089625213,0.9272593681116826
12,0.9267597273358927,0.9268919911829537,0.9274952627673907,0.9268919911829537
13,0.9260039404175511,0.9261572373254959,0.9263622280611571,0.9261572373254959
14,0.9320167241850918,0.9320352681851579,0.9321762312784438,0.9320352681851579
0,0.9275542852396899,0.9272860815277267,0.9280113500296183,0.9272860815277267
1,0.9295377470661947,0.9294636296840558,0.9296656396014648,0.9294636296840558
2,0.921514925896075,0.9217487141807494,0.9220820194582362,0.9217487141807494
3,0.9290019564038243,0.9290962527553269,0.9290944052165616,0.9290962527553269
4,0.9244972665388795,0.9243203526818515,0.924869498236437,0.9243203526818515
5,0.9294966234623083,0.9294895336026442,0.9297683207439933,0.9294895336026442
6,0.9154058024639651,0.9151359294636296,0.915903394589558,0.9151359294636296
7,0.9275919013119527,0.9276267450404114,0.9277700142559914,0.9276267450404114
8,0.9298219310413252,0.9298310066127847,0.9298332570783906,0.9298310066127847
9,0.9287726793527157,0.9287288758265981,0.9295540611502058,0.9287288758265981
10,0.9307967134778249,0.9305912596401028,0.9315108440427518,0.9305912596401028
11,0.9303487873872087,0.9301983835415136,0.9306313122547796,0.9301983835415136
12,0.9249421687072986,0.9250551065393093,0.9254985018421877,0.9250551065393093
13,0.9270781698035762,0.9272593681116826,0.9275260048060202,0.9272593681116826
14,0.9298680730660391,0.9298310066127847,0.9300427655876553,0.9298310066127847
0,0.9268655186017554,0.9265515975027543,0.9274329438465142,0.9265515975027543
1,0.9346247846792088,0.9346069066862601,0.9346849102076771,0.9346069066862601
2,0.9251911247768627,0.9254224834680382,0.9256122910197639,0.9254224834680382
3,0.9245724182402275,0.9246877296105804,0.9246367717755748,0.9246877296105804
4,0.9281747259551303,0.9279941219691403,0.9286394982961933,0.9279941219691403
5,0.9297982542584279,0.9298567756151304,0.9301838876714003,0.9298567756151304
6,0.9169497354708278,0.9166054371785451,0.9176310013291934,0.9166054371785451
7,0.9301816879963781,0.9301983835415136,0.9303489616936598,0.9301983835415136
8,0.9276092984483765,0.9276267450404114,0.9276364815964249,0.9276267450404114
9,0.9302040654995547,0.9301983835415136,0.9307058660118799,0.9301983835415136
10,0.9267568954832288,0.9265515975027543,0.9273732758879265,0.9265515975027543
11,0.9281121136354876,0.9279941219691403,0.9283960277075435,0.9279941219691403
12,0.9267672100115681,0.9268919911829537,0.9272649935170958,0.9268919911829537
13,0.9292592175255021,0.9294636296840558,0.929584479456205,0.9294636296840558
14,0.9302324979685033,0.9301983835415136,0.9304253364728488,0.9301983835415136
0,0.9263981534168244,0.9261843554902681,0.9267139368137606,0.9261843554902681
1,0.9328426635007306,0.9327700220426157,0.9329514267053728,0.9327700220426157
2,0.918815518398977,0.9191770756796473,0.9193496601479055,0.9191770756796473
3,0.9227887174277608,0.922850844966936,0.922930103064959,0.922850844966936
4,0.9266902572645472,0.9265246142542248,0.9270663980612479,0.9265246142542248
5,0.926926835748288,0.9269188395152406,0.927252377586279,0.9269188395152406
6,0.916626414181366,0.9162380602498164,0.917329973187749,0.9162380602498164
7,0.9282298634556646,0.9283614988978692,0.9283369730361676,0.9283614988978692
8,0.9313676103096941,0.9313005143277002,0.931465379142047,0.9313005143277002
9,0.9273308126111633,0.9272593681116826,0.9278749460176259,0.9272593681116826
10,0.9274936051014271,0.9272860815277267,0.9281148224832003,0.9272860815277267
11,0.9278665449061281,0.9276267450404114,0.9283080389298334,0.9276267450404114
12,0.9264005877072901,0.9265246142542248,0.926900048835622,0.9265246142542248
13,0.9286134614646867,0.9287288758265981,0.9289964383354323,0.9287288758265981
14,0.9323862820705279,0.9324026451138868,0.9325087976720394,0.9324026451138868
0,0.9275487621924166,0.9272860815277267,0.9280895333723742,0.9272860815277267
1,0.9324806140797028,0.9324026451138868,0.93260522151646,0.9324026451138868
2,0.921892307745019,0.9221160911094783,0.9223251359792632,0.9221160911094783
3,0.9265216573560153,0.9265246142542248,0.9266333881761677,0.9265246142542248
4,0.9237270512927162,0.9235855988243938,0.9240808327929515,0.9235855988243938
5,0.9305071099858275,0.9305912596401028,0.9307911329597851,0.9305912596401028
6,0.9155160456194894,0.9151359294636296,0.916216560746904,0.9151359294636296
7,0.929822613190448,0.9298310066127847,0.9299562615326373,0.9298310066127847
8,0.9339516295429937,0.9338721528288023,0.9340723586837398,0.9338721528288023
9,0.9276948760014689,0.9276267450404114,0.9283456900238496,0.9276267450404114
10,0.9282227820838893,0.9280205655526992,0.9288171133201889,0.9280205655526992
11,0.9277669428656412,0.9276267450404114,0.928111563830011,0.9276267450404114
12,0.9297808953522511,0.9298310066127847,0.9302811039072555,0.9298310066127847
13,0.9263369676863774,0.9265246142542248,0.9267390013895,0.9265246142542248
14,0.9287658793237166,0.9287288758265981,0.928979114167355,0.9287288758265981
0,0.9261319756639438,0.9258171134777818,0.9267643721999586,0.9258171134777818
1,0.9331995690311886,0.9331373989713446,0.9332854963743424,0.9331373989713446
2,0.9207955398084313,0.9210139603232917,0.9212387986949226,0.9210139603232917
3,0.9258218896254798,0.925789860396767,0.9259703881423061,0.925789860396767
4,0.9263351408162863,0.9261572373254959,0.9267517775716939,0.9261572373254959
5,0.9295329675838099,0.9294895336026442,0.9298888658570182,0.9294895336026442
6,0.9176862691759996,0.917340191036003,0.9183406084729828,0.917340191036003
7,0.9276301770329053,0.9276267450404114,0.927817523877319,0.9276267450404114
8,0.9305609540389733,0.9305657604702424,0.9305797125916131,0.9305657604702424
9,0.9261634364948433,0.9261572373254959,0.9268473681240358,0.9261572373254959
10,0.9293293090460812,0.9291222915901579,0.930022632543544,0.9291222915901579
11,0.927431831278574,0.9272593681116826,0.9277549905801975,0.9272593681116826
12,0.9241433442198108,0.9243203526818515,0.9247027382894074,0.9243203526818515
13,0.9274932865262707,0.9276267450404114,0.9277856576678567,0.9276267450404114
14,0.9309020319448668,0.9309331373989713,0.9310492238769248,0.9309331373989713
0,0.9249606931463369,0.9247153874403232,0.9254015942856035,0.9247153874403232
1,0.9284284122445929,0.9283614988978692,0.9285540212700362,0.9283614988978692
2,0.9226118867860401,0.922850844966936,0.9228770170873457,0.922850844966936
3,0.9253792887431317,0.9254224834680382,0.9254290478963688,0.9254224834680382
