Fold,F1,Recall,Precision,Accuracy,AUC-ROC
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.989908051132541
3,0.9716825396825397,1.0,0.9230769230769231,0.9714285714285714,0.9977355072463768
4,0.9499614270657648,0.9591836734693877,0.9038461538461539,0.9496402877697842,0.9764172335600907
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9848189112990674
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9976313522825151
7,0.93754051915567,1.0,0.8125,0.9357142857142857,0.9946686976389947
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9963556851311953
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.991224221149627
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9913333333333333
11,0.9646592169985236,0.975,0.9069767441860465,0.9642857142857143,0.9965
12,0.9644639120737625,0.9811320754716981,0.9285714285714286,0.9642857142857143,0.9941444372153546
13,0.9503432111166917,0.9583333333333334,0.9019607843137255,0.95,0.9879981884057971
14,0.9639475824114704,0.94,0.9591836734693877,0.9640287769784173,0.9979775280898877
0,0.9641785651256797,0.9333333333333333,0.9545454545454546,0.9642857142857143,0.9962573099415205
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9924444444444445
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9908051132540928
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9952445652173912
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9861678004535147
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9874213836477987
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9969853574504737
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9979690276719979
8,0.9568366592756837,0.9047619047619048,0.95,0.9571428571428572,0.9951409135082605
9,0.9713201987429664,0.9811320754716981,0.9454545454545454,0.9712230215827338,0.9949539271610356
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9948888888888889
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.9942500000000001
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9952288006939927
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9898097826086957
14,0.956409597596648,0.9,0.9782608695652174,0.9568345323741008,0.9959550561797752
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9960233918128656
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9922222222222221
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.989459520071765
3,0.9786233371158163,0.9791666666666666,0.9591836734693877,0.9785714285714285,0.9977355072463767
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9875283446712019
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9876382563435263
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9967700258397932
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.996953541507997
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9939261418853256
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9934181658622203
10,0.9715481698297296,0.98,0.9423076923076923,0.9714285714285714,0.9951111111111111
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.9954999999999999
12,0.9786096297954113,0.9811320754716981,0.9629629629629629,0.9785714285714285,0.9952288006939927
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9925271739130435
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.9975280898876404
0,0.9641785651256797,0.9333333333333333,0.9545454545454546,0.9642857142857143,0.9960233918128655
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9902222222222222
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9908051132540929
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9977355072463768
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9868480725623583
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9895901106050747
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9511613876319759,1.0,0.8478260869565217,0.95,0.9969535415079969
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9951409135082605
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.993856954804739
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9946666666666667
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99575
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9967469095640858
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.990036231884058
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9961797752808988
0,0.9641785651256797,0.9333333333333333,0.9545454545454546,0.9642857142857143,0.9953216374269006
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.991111111111111
2,0.9571428571428572,0.9387755102040817,0.9387755102040817,0.9571428571428572,0.9905808477237047
3,0.9716825396825397,1.0,0.9230769230769231,0.9714285714285714,0.9977355072463768
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9859410430839003
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.987855129039254
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9982228992129981
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9958697764820215
9,0.9713201987429664,0.9811320754716981,0.9454545454545454,0.9712230215827338,0.993198771390961
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9935555555555555
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99475
12,0.9714285714285714,0.9622641509433962,0.9622641509433962,0.9714285714285714,0.9958794187811754
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9891304347826086
14,0.956409597596648,0.9,0.9782608695652174,0.9568345323741008,0.9970786516853933
0,0.9786324786324786,0.9777777777777777,0.9565217391304348,0.9785714285714285,0.9967251461988305
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9917777777777778
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9903565821933169
3,0.9716825396825397,1.0,0.9230769230769231,0.9714285714285714,0.9984148550724637
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9845804988662132
5,0.949904761904762,0.9245283018867925,0.9423076923076923,0.95,0.9887226198221645
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9961240310077519
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.996953541507997
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9948979591836735
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9942957437472576
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9937777777777778
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99525
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9956625460854478
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9920742753623188
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.9968539325842697
