Fold,F1,Recall,Precision,Accuracy
11,0.8674917174558524,0.8675,0.8675268207138436,0.8675
12,0.8625,0.8625,0.8625,0.8625
13,0.8624277239618533,0.8625,0.8627443609022556,0.8625
14,0.8545014788963834,0.855,0.854565625,0.855
0,0.8963921235324285,0.8963795255930087,0.8968769772004512,0.8963795255930087
1,0.8562461799156182,0.85625,0.8562450365497534,0.85625
2,0.8519068068597767,0.8525,0.8516075721153845,0.8525
3,0.8862195902688861,0.88625,0.8864137474656454,0.88625
4,0.8662631670237252,0.86625,0.8664956030975194,0.86625
5,0.8527613457163199,0.8526841448189763,0.8535189181534355,0.8526841448189763
6,0.89754489875097,0.8975,0.8978703437365166,0.8975
7,0.8757476486816941,0.87625,0.8754008347725964,0.87625
8,0.8613200570257508,0.86125,0.862361655385346,0.86125
9,0.8497038712952576,0.85,0.8518146990624055,0.85
10,0.8639307460719328,0.8639200998751561,0.8639440921001439,0.8639200998751561
11,0.8737509863666548,0.87375,0.873754703242581,0.87375
12,0.877469298245614,0.8775,0.8774825722811506,0.8775
13,0.8762188433877377,0.87625,0.8763220153340634,0.87625
14,0.8620160221297108,0.8625,0.8620241610885069,0.8625
0,0.8951278171612168,0.8951310861423221,0.8962414331888621,0.8951310861423221
1,0.852506455101875,0.8525,0.8525235678027556,0.8525
2,0.8594047637685561,0.86,0.8591060697115384,0.86
3,0.8912372513774374,0.89125,0.891294168230144,0.89125
4,0.8662614945896324,0.86625,0.8666005587814314,0.86625
5,0.8602480569510832,0.8601747815230961,0.8610076867984748,0.8601747815230961
6,0.8912869284973217,0.89125,0.8914604081173055,0.89125
7,0.8720252142897422,0.8725,0.8721252836806273,0.8725
8,0.8613148758896024,0.86125,0.8618345835286764,0.86125
9,0.8559153963713311,0.85625,0.8585183999141841,0.85625
10,0.8713781204059289,0.8714107365792759,0.8713700419028436,0.8714107365792759
11,0.8737486190348949,0.87375,0.8737499687468747,0.87375
12,0.8674842300440369,0.8675,0.8674793233082707,0.8675
13,0.871190183818756,0.87125,0.8714604200727892,0.87125
14,0.8557392374203004,0.85625,0.8553104305929877,0.85625
0,0.8889023975227244,0.8888888888888888,0.8893842154996356,0.8888888888888888
1,0.8599921210112619,0.86,0.8599949968730456,0.86
2,0.8531103738774436,0.85375,0.8531123048527505,0.85375
3,0.8912372513774374,0.89125,0.891294168230144,0.89125
4,0.8637617094417752,0.86375,0.8641000431274258,0.86375
5,0.8664878118338951,0.8664169787765293,0.8673390997945045,0.8664169787765293
6,0.8925,0.8925,0.8925,0.8925
7,0.872020445892804,0.8725,0.8719685590830357,0.8725
8,0.8613148758896024,0.86125,0.8618345835286764,0.86125
9,0.8472324561403508,0.8475,0.8490538515776486,0.8475
10,0.8627120389838512,0.8626716604244694,0.8627955224035081,0.8626716604244694
11,0.8674850929114762,0.8675,0.8678607451272207,0.8675
12,0.8624836349513589,0.8625,0.8624780701754386,0.8625
13,0.8787391950772232,0.87875,0.8787531195466574,0.87875
14,0.8507540397923062,0.85125,0.8508980368627305,0.85125
0,0.8901517129325929,0.8901373283395755,0.8905656742867445,0.8901373283395755
1,0.8587462463518684,0.85875,0.8587451772459807,0.85875
2,0.843087182089889,0.84375,0.8432328291664314,0.84375
3,0.8899545906591859,0.89,0.8903103104983375,0.89
4,0.8637617094417752,0.86375,0.8641000431274258,0.86375
5,0.854010037238932,0.8539325842696629,0.854856690050914,0.8539325842696629
6,0.8950394304490689,0.895,0.8952579450709599,0.895
7,0.873271466169536,0.87375,0.8732921918767508,0.87375
8,0.855072545340838,0.855,0.855829020725518,0.855
9,0.8422563095484186,0.8425,0.8438018317230274,0.8425
10,0.8776529338327091,0.8776529338327091,0.8776529338327091,0.8776529338327091
11,0.8725,0.8725,0.8725981617715997,0.8725
12,0.8674667919799499,0.8675,0.8674770555931692,0.8675
13,0.8724617155439895,0.8725,0.8725981570512821,0.8725
14,0.8607688907180101,0.86125,0.8610212755318883,0.86125
0,0.888904130064032,0.8888888888888888,0.8892546457353998,0.8888888888888888
1,0.86,0.86,0.86,0.86
2,0.8530652584329517,0.85375,0.8533966666666666,0.85375
3,0.8837363721620883,0.88375,0.8837918230143839,0.88375
4,0.86374638085372,0.86375,0.864523227383863,0.86375
5,0.8652362629673946,0.8651685393258427,0.8658325521829475,0.8651685393258427
6,0.8925323016826923,0.8925,0.8926650806164012,0.8925
7,0.8770188466888476,0.8775,0.877115858919294,0.8775
8,0.8538183442190203,0.85375,0.8552982497265197,0.85375
9,0.843523685821703,0.84375,0.8449535176906293,0.84375
10,0.8689241131885592,0.8689138576779026,0.8689370842766942,0.8689138576779026
11,0.8762324029496008,0.87625,0.8766778455284552,0.87625
12,0.87,0.87,0.87,0.87
13,0.8812082111436951,0.88125,0.8813898228675545,0.88125
14,0.8719727920450987,0.8725,0.8715017979987492,0.8725
0,0.8951340282253167,0.8951310861423221,0.8960414390200464,0.8951310861423221
1,0.8524916989225795,0.8525,0.8524940587867417,0.8525
2,0.8480879574804038,0.84875,0.8482391782831988,0.84875
3,0.8849899344174154,0.885,0.8850241372194674,0.885
4,0.8562461816346587,0.85625,0.8570160518762623,0.85625
5,0.8702315449833427,0.8701622971285893,0.8711795573488251,0.8701622971285893
6,0.8912780848975836,0.89125,0.8913758573001929,0.89125
7,0.8682849168839636,0.86875,0.8681206881454099,0.86875
8,0.8488263770658137,0.84875,0.8496692010575067,0.84875
9,0.8434923074995418,0.84375,0.8451676567386777,0.84375
10,0.8714397009791285,0.8714107365792759,0.871493164783467,0.8714107365792759
11,0.8712445682829915,0.87125,0.8714597190617889,0.87125
12,0.8612054395999493,0.86125,0.8612283267804179,0.86125
13,0.8812082111436951,0.88125,0.8813898228675545,0.88125
14,0.8644919325811046,0.865,0.8645531249999999,0.865
0,0.8938882701437596,0.8938826466916354,0.8946994532915281,0.8938826466916354
1,0.849991558226352,0.85,0.8499937460913071,0.85
2,0.8516854573113355,0.8525,0.8530440715418902,0.8525
3,0.8837480015752978,0.88375,0.883748765347203,0.88375
4,0.8612584551970264,0.86125,0.8617218315361775,0.86125
5,0.854010037238932,0.8539325842696629,0.854856690050914,0.8539325842696629
6,0.895045993842457,0.895,0.8953717506987914,0.895
7,0.8707617172195248,0.87125,0.8705207499249324,0.87125
8,0.8513232633736684,0.85125,0.85199500284391,0.85125
9,0.848397938790705,0.84875,0.8509574927908429,0.84875
10,0.8726591760299626,0.8726591760299626,0.8726591760299626,0.8726591760299626
11,0.8774923435585891,0.8775,0.8777589855643291,0.8775
12,0.8699674185463658,0.87,0.8699784347651647,0.87
13,0.8737182139612273,0.87375,0.8738203723986857,0.87375
14,0.8507709459692137,0.85125,0.8505861523652365,0.85125
0,0.8839059890272332,0.8838951310861424,0.8845369054099848,0.8838951310861424
1,0.8572973710072554,0.85625,0.8583909541862351,0.85625
2,0.8528857935593998,0.85375,0.8546832349918995,0.85375
3,0.8837283750005861,0.88375,0.8838421767090381,0.88375
4,0.8650126569619541,0.865,0.8652956323908098,0.865
5,0.8490189274009466,0.8489388264669163,0.8498637261534778,0.8489388264669163
6,0.8812806674169016,0.88125,0.8813802376661412,0.88125
7,0.8732400351837739,0.87375,0.8728140024038461,0.87375
8,0.8588160448245503,0.85875,0.8593355993123926,0.85875
9,0.8560417909559668,0.85625,0.8575144304227266,0.85625
10,0.8652254590576368,0.8651685393258427,0.8653796084478204,0.8651685393258427
11,0.8655336513037465,0.865,0.8664921556642217,0.865
12,0.8662070453801312,0.86625,0.8662319324516684,0.86625
13,0.8687169551082067,0.86875,0.8688170865279298,0.86875
14,0.8532470238188428,0.85375,0.8528951757100611,0.85375
0,0.9038818495421325,0.9038701622971286,0.9043697389012667,0.9038701622971286
1,0.8550108774474257,0.855,0.8550645064506451,0.855
2,0.8493900239255427,0.85,0.8491953706255165,0.85
3,0.8787274448930844,0.87875,0.8788395493444099,0.87875
4,0.8625060156625979,0.8625,0.8630404340976718,0.8625
5,0.8739725185902085,0.8739076154806492,0.8746503135016187,0.8739076154806492
6,0.888756445427798,0.88875,0.8887656723615323,0.88875
7,0.875768340826845,0.87625,0.8757873774509803,0.87625
8,0.8550734434307369,0.855,0.8560125,0.855
9,0.8473472556089743,0.8475,0.8482575757575758,0.8475
10,0.8738756326310565,0.8739076154806492,0.8738682585184941,0.8739076154806492
11,0.8712510058609467,0.87125,0.8713200798769969,0.87125
12,0.8624655388471177,0.8625,0.8624742972491788,0.8625
13,0.8774747152534104,0.8775,0.8775482466020875,0.8775
14,0.8607209427851745,0.86125,0.8616791313102258,0.86125
0,0.8951202983701639,0.8951310861423221,0.8964613140989952,0.8951310861423221
1,0.8537534289398617,0.85375,0.8537595263549462,0.85375
2,0.8494586067998086,0.85,0.8489343862545019,0.85
3,0.8875028127812782,0.8875,0.8875167196904826,0.8875
4,0.8675057986508368,0.8675,0.8675224425495736,0.8675
5,0.8664878118338951,0.8664169787765293,0.8673390997945045,0.8664169787765293
6,0.8925121182895362,0.8925,0.8925354077051674,0.8925
7,0.8695169898956975,0.87,0.8693353411017083,0.87
8,0.8488244695400726,0.84875,0.8500686444862524,0.84875
9,0.8459964305795492,0.84625,0.8476816740187904,0.84625
10,0.8775359342240648,0.8776529338327091,0.8776941980749524,0.8776529338327091
11,0.871238935114653,0.87125,0.8715574354741897,0.87125
12,0.8749098582187358,0.875,0.8750942116370214,0.875
13,0.8761925067772509,0.87625,0.8764669660922456,0.87625
14,0.8594935815147625,0.86,0.8591824097922033,0.86
0,0.8963727424254986,0.8963795255930087,0.8975992054756472,0.8963795255930087
1,0.8487459806068678,0.84875,0.8487446144610709,0.84875
2,0.8556104169472732,0.85625,0.8556142712100225,0.85625
3,0.8849899344174154,0.885,0.8850241372194674,0.885
4,0.8725055781598635,0.8725,0.8730456852791878,0.8725
5,0.8589950055118595,0.8589263420724095,0.8595161454430014,0.8589263420724095
6,0.886302847305759,0.88625,0.8866908638455382,0.88625
7,0.8782532778124305,0.87875,0.8780060179161245,0.87875
8,0.8575712785114047,0.8575,0.8587144053601341,0.8575
9,0.8483598937583002,0.84875,0.8512478445417164,0.84875
10,0.8701622971285893,0.8701622971285893,0.8701622971285893,0.8701622971285893
11,0.8687518457290807,0.86875,0.8687781250000001,0.86875
12,0.87,0.87,0.87,0.87
13,0.8786784821930067,0.87875,0.8790721300584736,0.87875
14,0.8632435779644198,0.86375,0.8630951662906038,0.86375
0,0.8938955481958604,0.8938826466916354,0.8943793899668461,0.8938826466916354
1,0.8512534875542184,0.85125,0.8512596357634524,0.85125
2,0.85177591140895,0.8525,0.8524037157069643,0.8525
3,0.8837516349725513,0.88375,0.8837560318531853,0.88375
4,0.8662614945896324,0.86625,0.8666005587814314,0.86625
5,0.8639808228168975,0.8639200998751561,0.8643674293153615,0.8639200998751561
6,0.8800585618559603,0.88,0.8805131571543785,0.88
7,0.8807656818765625,0.88125,0.8809445875321947,0.88125
8,0.862566192146345,0.8625,0.8639370187018701,0.8625
9,0.8446940003384327,0.845,0.8467806734549853,0.845
10,0.8764323339508129,0.8764044943820225,0.8764848144479988,0.8764044943820225
11,0.8725015937898448,0.8725,0.8725140938380865,0.8725
12,0.8662573284802942,0.86625,0.8662673673071986,0.86625
13,0.8724329804009912,0.8725,0.8727593984962405,0.8725
14,0.8582468921063255,0.85875,0.8583893883711773,0.85875
0,0.8776048738179408,0.8776529338327091,0.8797060909365424,0.8776529338327091
1,0.8437595216182728,0.84375,0.8442147210501642,0.84375
2,0.8556299130911367,0.85625,0.8554978341758592,0.85625
3,0.8787274448930844,0.87875,0.8788395493444099,0.87875
4,0.8550063437896488,0.855,0.855536495711535,0.855
5,0.8639901438250766,0.8639200998751561,0.8646660671218115,0.8639200998751561
6,0.8763129032258066,0.87625,0.8768385855567503,0.87625
7,0.8595286016949153,0.86,0.8593550747752988,0.86
8,0.8450785084949256,0.845,0.8460125,0.845
9,0.8409542955794831,0.84125,0.8428835616438356,0.84125
10,0.8688570677630405,0.867665418227216,0.8703784771200501,0.867665418227216
11,0.868748564450882,0.86875,0.8688801692669267,0.86875
12,0.8625481840254312,0.8625,0.8627689180737961,0.8625
13,0.871217584534717,0.87125,0.8713187294633079,0.87125
14,0.8632388572108133,0.86375,0.863555153102362,0.86375
0,0.8913915235589069,0.8913857677902621,0.8922005889584584,0.8913857677902621
1,0.8575,0.8575,0.8575,0.8575
2,0.8468708010335917,0.8475,0.8467988721804511,0.8475
3,0.8761611468375696,0.87625,0.8768657219338499,0.87625
4,0.8549700920676787,0.855,0.8562348877374785,0.855
5,0.8627295169881598,0.8626716604244694,0.8630563275372877,0.8626716604244694
6,0.8837275993664611,0.88375,0.8837301117129316,0.88375
7,0.8794787155137537,0.88,0.8790143681399527,0.88
8,0.8650607636718262,0.865,0.8666788777474932,0.865
9,0.8409542955794831,0.84125,0.8428835616438356,0.84125
10,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8651685393258427
11,0.868751025430681,0.86875,0.8687547657441437,0.86875
12,0.8600149019165869,0.86,0.8600405649038462,0.86
13,0.8624587128415573,0.8625,0.8625901442307692,0.8625
14,0.859467051534779,0.86,0.8605483114446528,0.86
