Fold,F1,Recall,Precision,Accuracy,AUC-ROC
0,0.8485582442208695,0.8810216618170061,0.6137387387387387,0.8400767754318618,0.9367371745717632
1,0.8507255064371763,0.8879472693032016,0.6260234565169285,0.8428406909788868,0.939757608482124
2,0.8501864869291261,0.8762057877813505,0.6198817106460418,0.8421375921375921,0.9360052561352389
3,0.8532359016348441,0.8944532488114104,0.6265541740674956,0.8452856265356266,0.9400007611597827
4,0.8509120365872711,0.8833652007648184,0.6226415094339622,0.8429054054054054,0.9386376263656802
5,0.8519225155047712,0.8896396396396397,0.620233288470166,0.8436852207293666,0.9383246291711553
6,0.8502484874758516,0.8873106060606061,0.6234198270126414,0.8422264875239923,0.937735085203255
7,0.851317316423071,0.889589905362776,0.6252771618625277,0.8433660933660934,0.9403740670572696
8,0.8486119818016128,0.8818359375,0.6115124153498871,0.839987714987715,0.9355008860237473
9,0.8525897090202026,0.884007585335019,0.6285393258426967,0.8449017199017199,0.9386039028061637
10,0.8513687107483546,0.8744380218368658,0.6231121281464531,0.843531669865643,0.9384885467818369
11,0.8522006663218961,0.888715223507346,0.6300975177304965,0.8445297504798465,0.9376757009922001
12,0.8477641373586075,0.8845543926419284,0.6175819309123117,0.8394502457002457,0.9358462350171959
13,0.8504269637615682,0.8843839087741526,0.6233534271042643,0.8424447174447175,0.9404354442434071
14,0.852001622666916,0.8940830336711344,0.6144686587283756,0.8433660933660934,0.9400043827800701
0,0.8616322000117838,0.8923375363724539,0.6382978723404256,0.8543570057581574,0.9461824564816375
1,0.8616877745165121,0.8976773383553045,0.6461816538635337,0.8547408829174664,0.9475438904083299
2,0.8626487890799682,0.8842443729903537,0.6443298969072165,0.8558046683046683,0.944581082194331
3,0.8657123540030331,0.9042789223454833,0.6500341763499659,0.8588759213759214,0.9492494466737719
4,0.8629183352289628,0.8916507329509241,0.6457419801523194,0.8560350122850123,0.9475159424191681
5,0.8639029474404034,0.8976833976833977,0.6433018215356237,0.8568138195777352,0.9473173997979887
6,0.8644381230177939,0.8907828282828283,0.6521839611740236,0.8578886756238003,0.9465958695456134
7,0.8642294116172913,0.897160883280757,0.6502057613168725,0.8574938574938575,0.9498559248946289
8,0.8625755681184393,0.8935546875,0.6379270276551243,0.855267199017199,0.9450499605135902
9,0.8652202589652862,0.8941213653603034,0.6525951557093426,0.8586455773955773,0.9481463946579548
10,0.865573142872748,0.8827874116891458,0.6515762028916805,0.8591170825335892,0.9469823821218867
11,0.8654356673159689,0.8971553610503282,0.6555504796710827,0.8589635316698656,0.9469459435057784
12,0.8578925914569613,0.8896289248334919,0.637065637065637,0.850583538083538,0.9451793823803114
13,0.8644942636724084,0.8888184985745962,0.6518002322880372,0.8579545454545454,0.949404880283122
14,0.8630371771117173,0.898659692710036,0.6363425925925926,0.8555743243243243,0.9483965536783121
0,0.8500240597546511,0.8819915939217589,0.6164971751412429,0.8416890595009597,0.9386588419747656
1,0.8508480915456412,0.8901443816698054,0.6257722859664607,0.8429174664107486,0.9412661872468144
2,0.8545179349036276,0.8842443729903537,0.6269949840401277,0.8467444717444718,0.9382162319419678
3,0.8556521157050085,0.8973058637083994,0.6307932263814616,0.8478961916461917,0.9419107583511994
4,0.8525330138553231,0.8820905035054175,0.6262443438914027,0.8447481572481572,0.9400172160204405
5,0.8547379960005319,0.8922136422136422,0.6253946774921064,0.8467562380038388,0.9407751486631188
6,0.853514541663275,0.8854166666666666,0.6304787592717465,0.8459117082533589,0.9392824812751642
7,0.8537038923090393,0.8911671924290221,0.6297369594293357,0.8459766584766585,0.9418811173095651
8,0.8507145802723228,0.8863932291666666,0.6148114698577557,0.8422143734643734,0.9372119637803122
9,0.8553315694381689,0.888748419721871,0.6330481764970733,0.8478194103194103,0.941147621697443
10,0.8560694578522104,0.8779704560051381,0.6321387283236994,0.8486756238003839,0.9398996768088914
11,0.85346877575115,0.8868396373866834,0.6331176076768579,0.8459884836852207,0.9396771406085773
12,0.8491656838005238,0.8855058674278465,0.6201688138605065,0.8409858722358723,0.9373932932417787
13,0.8535437521308156,0.8821666138739309,0.6302330844082371,0.8459766584766585,0.9420313932027033
14,0.8554039504454762,0.8957175547564563,0.6210335448776065,0.8471283783783784,0.9415417183417542
0,0.8571200477064116,0.888134497251859,0.6297569922054104,0.849443378119002,0.943850058835256
1,0.858417253910142,0.8942247332077841,0.6402247191011236,0.8512092130518234,0.9453962882764039
2,0.8605960224699732,0.884887459807074,0.6397024639702464,0.8535012285012284,0.942794479468769
3,0.8645343757662687,0.9042789223454833,0.6475261007716749,0.8575706388206388,0.9475985007400433
4,0.8606640125058025,0.887189292543021,0.6420664206642066,0.8536547911547911,0.945495554999396
5,0.8601310020132854,0.8986486486486487,0.6350613915416098,0.8525911708253359,0.9448861846764438
6,0.8609997224103645,0.8945707070707071,0.64379827351204,0.8539731285988483,0.9442627425723195
7,0.861665904452288,0.8943217665615142,0.6454918032786885,0.8547297297297297,0.9479399388805263
8,0.8583858177778644,0.8883463541666666,0.6302540415704388,0.8507371007371007,0.942612021426807
9,0.8605647491097392,0.8934892541087232,0.6427921782628467,0.8535012285012284,0.9455682654508248
10,0.8607709983310275,0.8786127167630058,0.6421027927716498,0.8538963531669865,0.9452170398758326
11,0.8621816929261481,0.8946545795561113,0.6492740471869328,0.8554318618042227,0.9449752514636196
12,0.8547221690436763,0.8870916587377101,0.6310920577617328,0.8471283783783784,0.9422481023278311
13,0.8606772626670778,0.8856509344314223,0.6443881078589537,0.8538083538083538,0.9465815844876868
14,0.8611815847641171,0.9016018306636155,0.6316994961062757,0.8534244471744472,0.9465010505057995
0,0.8595046671367664,0.8871645651471064,0.635038185605184,0.8521305182341651,0.9451729243498531
1,0.8586322519093555,0.8888888888888888,0.6420312854228066,0.8515930902111324,0.9464071966699007
2,0.8609875436945722,0.8813504823151126,0.641469693423824,0.8540386977886978,0.9439151623576909
3,0.8650207275546158,0.9014263074484945,0.6493150684931507,0.8581848894348895,0.9486387203266113
4,0.8612654957932782,0.8836838750796686,0.6442843866171004,0.8544226044226044,0.946056523011148
5,0.8612724503903941,0.8973616473616474,0.6377772696089641,0.8538963531669865,0.946372199422517
6,0.8615293309106862,0.8907828282828283,0.6459143968871596,0.8546641074856046,0.9455905528604498
7,0.8635439937479985,0.8946372239747634,0.6494160751087703,0.8568028255528255,0.9488628775068684
8,0.8598299101883095,0.8883463541666666,0.633325597586447,0.8523495085995086,0.9440602326060925
9,0.8622103991329882,0.8928571428571429,0.6464530892448512,0.8553439803439803,0.9461613345368663
10,0.8641061067805241,0.8821451509312781,0.6484891406987724,0.8575047984644913,0.947125693560291
11,0.8661662894661531,0.9015317286652079,0.6559017511939959,0.8596545105566219,0.9456099908333099
12,0.8583551033782783,0.8943862987630827,0.6368563685636857,0.8509674447174447,0.9437607971889065
13,0.8632772428150189,0.8872347165030092,0.649582560296846,0.8566492628992629,0.9487161349207045
14,0.864705512173091,0.8993135011441648,0.6397674418604651,0.8574170761670762,0.9481188573213177
0,0.8593874401403645,0.8907209828645328,0.6339162448228256,0.8519001919385797,0.9453291434453931
1,0.8606178474752516,0.896421845574388,0.644258966839612,0.8535892514395393,0.9470079548783117
2,0.8624222324982388,0.8861736334405145,0.6433239962651728,0.855497542997543,0.9443689361953314
3,0.8644350398990271,0.9030110935023772,0.6476471925437599,0.8574938574938575,0.9486884847605053
4,0.8607411403435437,0.8875079668578713,0.6421489508877104,0.8537315724815725,0.9471663548261526
5,0.8641881408157998,0.9009009009009009,0.6430868167202572,0.8570441458733206,0.9465613984747796
6,0.8625835706703989,0.8914141414141414,0.6480036714089031,0.8558157389635317,0.9456393728294408
7,0.863336119328868,0.8946372239747634,0.6489702517162471,0.8565724815724816,0.9489316577232644
8,0.861769553284618,0.8916015625,0.6366806136680614,0.8544226044226044,0.9446233358924923
9,0.8625331147284875,0.8919089759797725,0.6473961917871072,0.8557278869778869,0.9471246631090642
10,0.8642881391536581,0.8811817597944765,0.6491601608705938,0.8577351247600767,0.9468717961080333
11,0.8664536559179024,0.899030947170991,0.6572212065813529,0.8600383877159309,0.9464642421141299
12,0.8579708320648102,0.8928005074532191,0.6364458512321953,0.850583538083538,0.9440642679400294
13,0.8642544782641812,0.8875514729173266,0.6516279069767442,0.8577242014742015,0.9486735026598133
14,0.8630660242283921,0.897025171624714,0.6368066836853098,0.8556511056511057,0.9478729656445484
0,0.8570350057187364,0.8874878758486906,0.6297315898141775,0.8493666026871401,0.9439924105970388
1,0.8568327537019266,0.8888888888888888,0.6382691007437458,0.8495969289827255,0.9455108444959452
2,0.8594518422318799,0.8832797427652733,0.6376508820798514,0.8522727272727273,0.9422661739837198
3,0.8648657735641672,0.9036450079239303,0.6483966340686832,0.8579545454545454,0.9464584311212221
4,0.8618655391870604,0.8910133843212237,0.643646408839779,0.8548832923832924,0.9461616410508735
5,0.8627748306676255,0.8967181467181468,0.6411318150448585,0.8555854126679463,0.944874910275233
6,0.8600457821939037,0.8923611111111112,0.64235401045217,0.852975047984645,0.9444913109742039
7,0.8619814551104192,0.8958990536277602,0.6457480673033197,0.855036855036855,0.9470439873253603
8,0.8576983883418621,0.8883463541666666,0.6288018433179724,0.8499692874692875,0.942570219213684
9,0.8602099054405369,0.8903286978508217,0.6428571428571429,0.8531941031941032,0.944795035041786
10,0.8625567894895874,0.8757225433526011,0.6468216318785579,0.8559692898272553,0.9454724277929708
11,0.8612168773756183,0.8977805564238824,0.6464100832770651,0.8542802303262956,0.9443904431003812
12,0.8566232840481733,0.8858230256898192,0.6353503184713376,0.8492782555282555,0.942750877374265
13,0.8615418686568326,0.8897687678175483,0.6451538814882867,0.8546529484029484,0.9470103789972679
14,0.8619148209032331,0.9006211180124224,0.6334789606806163,0.8542690417690417,0.9459310758626097
